lat [deg],lon [deg],area [m^2]
-67.64687500000039,3.111458333332394,0.0
-67.72812500000039,3.1052083333324703,0.0
-68.13229166666699,3.10208333333237,0.0
-68.19791666666703,3.1062499999990933,0.0
-68.27500000000036,3.0989583333324404,0.0
-68.27708333333374,3.0989583333324404,0.0
-68.41875000000036,3.105208333332488,0.0
-68.58854166666703,3.1093749999990017,0.0
-68.59375000000037,3.0937499999990337,0.0
-68.61041666666705,3.1020833333323696,0.0
-68.70208333333369,3.1010416666657683,0.0
-69.21666666666702,3.095833333332425,0.0
-69.2270833333337,3.0937499999990337,0.0
-69.36562500000038,3.0979166666657534,0.0
-69.45312500000036,3.1156249999990533,0.0
-69.47500000000036,3.1083333333324212,0.0
-66.02500000000045,3.11041666666571,0.0
-66.0104166666671,3.0937499999990337,0.0
-66.00416666666705,3.0937499999990337,0.0
-64.41041666666705,3.1052083333324703,0.0
-61.38645833333383,3.113541666665725,0.0
-61.404166666667145,3.11666666666574,0.0
-61.4677083333338,3.1062499999990933,0.0
-61.60625000000046,3.0979166666657534,0.0
-62.15833333333378,3.0999999999990635,0.0
-62.170833333333796,3.0989583333324404,0.0
-62.29166666666709,3.1145833333324293,0.0
-62.66770833333372,3.0958333333324255,0.0
-63.71979166666711,3.0947916666658024,0.0
-64.14583333333378,3.1083333333324212,0.0
-64.16458333333381,3.097916666665754,0.0
-64.18437500000041,3.0968749999991303,0.0
-64.35312500000045,3.10312499999916,0.0
-64.59583333333376,3.10208333333237,0.0
-66.00208333333367,3.0989583333323556,0.0
-64.7166666666671,3.0999999999990635,0.0
-64.75104166666705,3.0979166666657534,0.0
-65.07916666666708,3.0979166666657534,0.0
-65.16458333333374,3.1145833333324298,0.0
-65.16770833333374,3.0937499999990337,0.0
-65.36458333333371,3.0968749999991303,0.0
-65.37604166666708,3.0968749999991303,0.0
-65.56562500000035,3.0989583333324404,0.0
-65.80000000000037,3.0999999999990635,0.0
-65.87916666666706,3.11666666666574,0.0
-65.88958333333375,3.0979166666657534,0.0
-65.95104166666698,3.1135416666658062,0.0
-65.994791666667,3.0958333333324255,0.0
-51.3041666666673,3.1031249999990784,0.0
-51.28750000000066,3.1083333333324212,0.0
-51.198958333334005,3.0947916666658024,0.0
-51.158333333333985,3.0979166666657534,0.0
-69.22187500000037,3.0906249999991005,0.0
-69.76145833333365,3.092708333332407,0.0
-69.76562500000031,3.098958333332437,0.0
-70.02812500000032,3.0895833333323703,0.0
-70.02083333333363,3.102083333332452,0.0
-70.03333333333364,3.089583333332371,0.0
-70.1802083333337,3.092708333332407,0.0
-70.1895833333337,3.0916666666657022,0.0
-70.23333333333369,3.0916666666657027,0.0
-70.29791666666702,3.0937499999990936,0.0
-70.32291666666698,3.095833333332422,0.0
-70.37500000000037,3.093749999999094,0.0
-70.45833333333361,3.0916666666657022,0.0
-70.46875000000034,3.095833333332422,0.0
-70.46666666666698,3.089583333332371,0.0
-70.48229166666698,3.098958333332437,0.0
-70.66354166666696,3.09479166666582,0.0
-70.71041666666702,3.0916666666657022,0.0
-70.82708333333365,3.098958333332437,0.0
-70.83541666666694,3.0916666666657022,0.0
-70.84687500000032,3.0947916666657385,0.0
-71.11250000000034,3.102083333332452,0.0
-71.12291666666701,3.0916666666657022,0.0
-71.12916666666699,3.0916666666657022,0.0
-71.1437500000003,3.0916666666657022,0.0
-71.15625000000031,3.0906249999991005,0.0
-71.18750000000034,3.095833333332422,0.0
-71.23750000000032,3.104166666665762,0.0
-71.25416666666696,3.0999999999990386,0.0
-69.21250000000029,3.093749999999094,0.0
-69.20312500000028,3.089583333332371,0.0
-68.70937500000039,3.0968749999990486,0.0
-67.83750000000035,3.095833333332422,0.0
-66.54166666666703,3.0916666666657022,0.0
-66.55104166666705,3.089583333332371,0.0
-66.67083333333377,3.097916666665732,0.0
-66.68229166666708,3.092708333332407,0.0
-67.14791666666696,3.098958333332437,0.0
-67.15625000000031,3.089583333332371,0.0
-67.17708333333371,3.0916666666657022,0.0
-67.28125000000034,3.097916666665732,0.0
-67.32604166666704,3.0947916666657176,0.0
-67.33541666666707,3.092708333332407,0.0
-67.38958333333368,3.093749999999094,0.0
-67.5218750000003,3.101041666665747,0.0
-67.53541666666695,3.093749999999094,0.0
-67.85104166666707,3.09479166666582,0.0
-68.67708333333366,3.0947916666657167,0.0
-67.90729166666699,3.0968749999991303,0.0
-68.1937500000003,3.0906249999991005,0.0
-68.30520833333375,3.089583333332371,0.0
-68.3125000000004,3.097916666665732,0.0
-68.39895833333367,3.098958333332437,0.0
-68.40416666666704,3.095833333332422,0.0
-68.44687500000036,3.094791666665717,0.0
-68.45416666666704,3.0968749999990237,0.0
-68.56979166666702,3.098958333332437,0.0
-68.57916666666702,3.0916666666657022,0.0
-68.6437500000004,3.092708333332407,0.0
-68.66979166666704,3.094791666665717,0.0
-68.67083333333369,3.089583333332371,0.0
-71.38229166666693,3.0906249999991005,0.0
-71.53541666666699,3.0927083333324923,0.0
-71.83333333333366,3.0968749999990237,0.0
-76.76250000000026,3.095833333332422,0.0
-74.90208333333362,3.097916666665732,0.0
-74.99062500000028,3.0968749999991303,0.0
-75.13645833333362,3.1114583333324966,0.0
-75.20416666666694,3.10312499999916,0.0
-75.56875000000024,3.0906249999991005,0.0
-75.66354166666693,3.0927083333324923,0.0
-75.89270833333362,3.0916666666657022,0.0
-75.89791666666697,3.0968749999990237,0.0
-76.01979166666695,3.0968749999990233,0.0
-76.03333333333362,3.093749999999094,0.0
-76.20416666666688,3.0999999999990386,0.0
-76.47500000000024,3.1020833333324522,0.0
-76.60000000000022,3.1041666666657832,0.0
-76.78020833333355,3.0968749999990237,0.0
-73.8468750000003,3.093749999999094,0.0
-76.93750000000023,3.102083333332452,0.0
-76.98958333333358,3.0906249999991005,0.0
-76.99583333333356,3.0916666666657022,0.0
-77.01354166666687,3.093749999999094,0.0
-77.23750000000022,3.0999999999990386,0.0
-77.26770833333356,3.09479166666582,0.0
-77.32083333333354,3.093749999999094,0.0
-77.40729166666681,3.0916666666657022,0.0
-77.44375000000024,3.0916666666657022,0.0
-77.4625000000002,3.0927083333324923,0.0
-77.5302083333335,3.093749999999094,0.0
-77.57812500000023,3.092708333332407,0.0
-77.58958333333354,3.0916666666657022,0.0
-74.61458333333363,3.10312499999916,0.0
-73.70520833333353,3.0916666666657022,0.0
-71.84583333333366,3.102083333332452,0.0
-72.68750000000026,3.101041666665747,0.0
-71.95625000000032,3.095833333332422,0.0
-72.03854166666696,3.0968749999990233,0.0
-72.05208333333358,3.093749999999094,0.0
-72.21666666666695,3.0916666666657022,0.0
-72.23125000000027,3.0916666666657022,0.0
-72.26041666666697,3.095833333332425,0.0
-72.30625000000029,3.103124999999075,0.0
-72.38229166666699,3.089583333332371,0.0
-72.37604166666695,3.0968749999990233,0.0
-72.39166666666699,3.0916666666657027,0.0
-72.39791666666702,3.0916666666657022,0.0
-72.4031250000003,3.092708333332407,0.0
-72.56979166666687,3.095833333332422,0.0
-72.69583333333361,3.091666666665702,0.0
-73.45104166666698,3.10312499999916,0.0
-72.70625000000028,3.0906249999991005,0.0
-72.73333333333363,3.0916666666657027,0.0
-72.75000000000028,3.089583333332371,0.0
-72.75625000000029,3.089583333332371,0.0
-72.76250000000033,3.099999999999038,0.0
-72.76666666666698,3.089583333332371,0.0
-72.78125000000028,3.095833333332422,0.0
-72.81354166666695,3.0916666666657022,0.0
-73.13020833333364,3.0906249999991,0.0
-73.14375000000024,3.0916666666657022,0.0
-73.15833333333354,3.0916666666657022,0.0
-73.17187500000027,3.0927083333324927,0.0
-73.33541666666693,3.0906249999991005,0.0
-69.67291666666702,3.0958333333324255,0.0
-69.7937500000004,3.0968749999990486,0.0
-73.25208333333364,3.0979166666658173,0.0
-68.06875000000034,3.099999999999145,0.0
-65.49791666666707,3.106249999999175,0.0
-65.56979166666702,3.1010416666657683,0.0
-65.6114583333337,3.099999999999145,0.0
-65.6343750000004,3.1020833333324553,0.0
-65.67812500000036,3.101041666665747,0.0
-65.6895833333337,3.1041666666657624,0.0
-65.96979166666709,3.115624999999134,0.0
-66.04375000000043,3.1020833333324553,0.0
-66.141666666667,3.10312499999916,0.0
-66.14687500000039,3.1052083333324703,0.0
-66.1677083333337,3.099999999999145,0.0
-66.26666666666708,3.104166666665762,0.0
-66.27291666666707,3.099999999999145,0.0
-66.40833333333367,3.1062499999991746,0.0
-66.58958333333365,3.104166666665762,0.0
-66.92916666666707,3.107291666665798,0.0
-67.01041666666704,3.1041666666657615,0.0
-67.05312500000034,3.1020833333324553,0.0
-67.19479166666697,3.0979166666658173,0.0
-67.20416666666698,3.1020833333324553,0.0
-67.2083333333337,3.1010416666657683,0.0
-67.23125000000032,3.1010416666657683,0.0
-67.38750000000036,3.104166666665762,0.0
-67.5395833333336,3.099999999999145,0.0
-67.59583333333369,3.1020833333324553,0.0
-67.901041666667,3.105208333332488,0.0
-67.96458333333368,3.099999999999145,0.0
-67.97916666666706,3.1020833333324553,0.0
-68.00833333333374,3.1124999999991196,0.0
-65.44583333333375,3.102083333332473,0.0
-65.4062500000004,3.102083333332473,0.0
-65.31770833333371,3.098958333332458,0.0
-62.734375000000384,3.115624999999134,0.0
-59.47708333333379,3.1020833333324553,0.0
-59.49687500000047,3.1052083333324703,0.0
-59.64062500000052,3.115624999999156,0.0
-59.761458333333835,3.1052083333324703,0.0
-59.808333333333806,3.110416666665813,0.0
-60.410416666667146,3.112499999999102,0.0
-60.42083333333386,3.1020833333324553,0.0
-60.44270833333389,3.1093749999991083,0.0
-60.76562500000041,3.0979166666658173,0.0
-60.77500000000041,3.1062499999991755,0.0
-62.42291666666707,3.1145833333324084,0.0
-62.51250000000044,3.110416666665813,0.0
-62.66562500000042,3.099999999999145,0.0
-62.90937500000049,3.1010416666657465,0.0
-65.2260416666671,3.101041666665747,0.0
-62.916666666667126,3.108333333332485,0.0
-63.05104166666713,3.101041666665768,0.0
-63.585416666667115,3.098958333332458,0.0
-63.68020833333376,3.099999999999145,0.0
-63.71041666666712,3.106249999999175,0.0
-63.76458333333381,3.105208333332488,0.0
-63.92395833333378,3.111458333332415,0.0
-64.03229166666713,3.103124999999075,0.0
-64.23645833333381,3.0979166666658173,0.0
-64.23645833333381,3.101041666665747,0.0
-64.33750000000043,3.104166666665762,0.0
-65.10937500000044,3.105208333332488,0.0
-65.22916666666711,3.1187499999991313,0.0
-68.06458333333369,3.098958333332458,0.0
-68.07291666666697,3.1010416666657474,0.0
-69.79791666666702,3.098958333332355,0.0
-68.07500000000032,3.0979166666658173,0.0
-71.33958333333362,3.099999999999145,0.0
-71.35208333333361,3.0979166666658173,0.0
-71.3583333333336,3.0999999999991448,0.0
-71.37916666666695,3.0999999999991457,0.0
-71.40625000000033,3.1218749999991466,0.0
-71.46770833333356,3.10312499999916,0.0
-71.47083333333364,3.1114583333323935,0.0
-71.53125000000028,3.106249999999175,0.0
-71.54479166666698,3.0979166666658173,0.0
-72.05416666666696,3.101041666665747,0.0
-72.06666666666698,3.1041666666657624,0.0
-72.30520833333361,3.1239583333324745,0.0
-72.28333333333364,3.0999999999991448,0.0
-72.4520833333336,3.1135416666658067,0.0
-72.4520833333336,3.099999999999145,0.0
-72.45625000000024,3.098958333332458,0.0
-72.5562500000002,3.136458333332427,0.0
-72.55416666666684,3.099999999999145,0.0
-72.61875000000029,3.098958333332458,0.0
-72.62500000000031,3.102083333332473,0.0
-72.64166666666702,3.099999999999145,0.0
-72.66666666666698,3.122916666665766,0.0
-72.73541666666698,3.1322916666657896,0.0
-72.87604166666691,3.099999999999145,0.0
-72.93125000000018,3.1010416666657474,0.0
-72.95208333333368,3.098958333332458,0.0
-73.17708333333356,3.099999999999145,0.0
-73.20208333333359,3.099999999999145,0.0
-73.22395833333357,3.1239583333324745,0.0
-70.43750000000034,3.099999999999145,0.0
-70.429166666667,3.0979166666658173,0.0
-70.42083333333369,3.111458333332393,0.0
-69.3395833333337,3.102083333332473,0.0
-68.08229166666705,3.0979166666658178,0.0
-68.22395833333368,3.0968749999991303,0.0
-68.23125000000036,3.108333333332485,0.0
-68.47291666666698,3.1010416666657474,0.0
-68.47812500000032,3.099999999999145,0.0
-68.78437500000027,3.099999999999145,0.0
-68.81458333333367,3.10312499999916,0.0
-68.82187500000035,3.101041666665747,0.0
-69.10937500000036,3.103124999999075,0.0
-69.12500000000038,3.104166666665762,0.0
-69.14687500000039,3.0979166666658173,0.0
-69.18645833333366,3.106249999999175,0.0
-69.20833333333364,3.1062499999991755,0.0
-69.56354166666702,3.101041666665747,0.0
-70.41250000000034,3.1020833333324553,0.0
-69.57812500000034,3.106249999999175,0.0
-69.67083333333366,3.1083333333324856,0.0
-69.70937500000029,3.107291666665798,0.0
-69.70520833333363,3.0979166666658173,0.0
-69.90000000000032,3.1124999999991023,0.0
-69.92916666666704,3.099999999999145,0.0
-70.09166666666698,3.1020833333324553,0.0
-70.10208333333371,3.0979166666658173,0.0
-70.11041666666702,3.1020833333324553,0.0
-70.28333333333369,3.104166666665762,0.0
-70.34583333333356,3.099999999999145,0.0
-70.35520833333361,3.101041666665747,0.0
-70.39166666666702,3.1020833333324553,0.0
-59.45625000000052,3.1020833333324553,0.0
-59.25937500000046,3.1041666666657615,0.0
-59.218750000000476,3.1062499999990933,0.0
-58.97500000000056,3.1041666666657832,0.0
-72.20416666666694,3.11041666666571,0.0
-72.20625000000028,3.0937499999990337,0.0
-72.21666666666695,3.0999999999990635,0.0
-72.23958333333366,3.0999999999990635,0.0
-72.39375000000035,3.10208333333237,0.0
-72.43541666666701,3.11041666666571,0.0
-72.44583333333364,3.0958333333324255,0.0
-72.70833333333363,3.095833333332425,0.0
-72.72083333333364,3.095833333332425,0.0
-72.7375000000003,3.1031249999990784,0.0
-72.79583333333359,3.0979166666657534,0.0
-72.88750000000029,3.0979166666657534,0.0
-72.89583333333366,3.10208333333237,0.0
-72.9375000000002,3.099999999999145,0.0
-72.94687500000026,3.09687499999913,0.0
-73.13541666666694,3.0979166666657534,0.0
-73.16666666666691,3.095833333332425,0.0
-73.21250000000026,3.0958333333324255,0.0
-73.25937500000029,3.0947916666658024,0.0
-73.33541666666693,3.1072916666657164,0.0
-73.34166666666694,3.0999999999990635,0.0
-73.70937500000026,3.1041666666657832,0.0
-73.79791666666691,3.108333333332485,0.0
-74.19895833333358,3.0979166666657534,0.0
-74.21250000000022,3.095833333332425,0.0
-74.3750000000003,3.0979166666657534,0.0
-74.50208333333359,3.103124999999078,0.0
-74.51458333333358,3.0937499999990337,0.0
-74.52291666666694,3.0989583333323556,0.0
-72.19583333333358,3.0937499999990337,0.0
-72.18541666666692,3.1083333333324212,0.0
-71.57812500000031,3.0989583333324404,0.0
-70.44583333333364,3.097916666665754,0.0
-69.85208333333367,3.10312499999916,0.0
-69.88645833333369,3.0927083333324106,0.0
-69.89583333333363,3.0958333333324255,0.0
-69.89791666666694,3.0947916666658024,0.0
-70.0927083333337,3.0947916666658024,0.0
-70.14583333333366,3.099999999999063,0.0
-70.19062500000035,3.0937499999990337,0.0
-70.20000000000036,3.1124999999990166,0.0
-70.22187500000038,3.0937499999990337,0.0
-70.25625000000034,3.10208333333237,0.0
-70.28541666666706,3.0947916666658024,0.0
-70.35416666666697,3.095833333332425,0.0
-70.36145833333369,3.098958333332355,0.0
-70.54062500000032,3.101041666665747,0.0
-71.51145833333365,3.0989583333324404,0.0
-70.6312500000003,3.0989583333324404,0.0
-70.65729166666698,3.0968749999991303,0.0
-70.69791666666696,3.0999999999990635,0.0
-70.713541666667,3.0968749999990486,0.0
-70.83750000000029,3.1010416666657683,0.0
-70.84479166666699,3.1010416666657683,0.0
-71.12395833333363,3.098958333332355,0.0
-71.15416666666697,3.104166666665783,0.0
-71.16875000000029,3.0999999999990635,0.0
-71.33125000000035,3.0968749999991303,0.0
-71.3427083333336,3.094791666665803,0.0
-71.3562500000003,3.0947916666658024,0.0
-71.38750000000033,3.0958333333324255,0.0
-74.52500000000026,3.0937499999990337,0.0
-74.53750000000028,3.0937499999990337,0.0
-74.56250000000031,3.1041666666657832,0.0
-56.2385416666672,3.097916666665817,0.0
-53.40104166666729,3.1020833333324553,0.0
-53.41458333333393,3.1020833333324553,0.0
-53.53750000000058,3.0999999999991448,0.0
-53.661458333333975,3.104166666665762,0.0
-53.775000000000574,3.1020833333324553,0.0
-53.78541666666722,3.099999999999145,0.0
-53.95729166666722,3.103124999999075,0.0
-54.27395833333391,3.099999999999145,0.0
-54.46041666666724,3.1177083333324447,0.0
-54.78958333333389,3.10624999999909,0.0
-55.63125000000055,3.106249999999175,0.0
-55.89791666666721,3.1145833333324084,0.0
-55.91875000000057,3.099999999999145,0.0
-56.241666666667214,3.104166666665762,0.0
-53.26354166666725,3.10312499999916,0.0
-56.39791666666716,3.106249999999175,0.0
-56.44583333333384,3.104166666665762,0.0
-56.61562500000052,3.13437499999916,0.0
-56.68854166666719,3.101041666665747,0.0
-56.70000000000054,3.099999999999145,0.0
-57.094791666667135,3.1052083333324703,0.0
-57.4104166666672,3.103124999999075,0.0
-57.42500000000055,3.1041666666657624,0.0
-57.446875000000574,3.099999999999145,0.0
-57.81458333333384,3.099999999999145,0.0
-58.133333333333866,3.099999999999145,0.0
-58.48541666666718,3.1020833333324553,0.0
-58.927083333333826,3.107291666665798,0.0
-53.27083333333393,3.0999999999991448,0.0
-53.117708333333965,3.103124999999075,0.0
-75.27187500000021,3.0968749999991303,0.0
-77.5416666666669,3.095833333332425,0.0
-75.34583333333356,3.0999999999990635,0.0
-75.54583333333358,3.112499999999016,0.0
-75.81666666666686,3.098958333332355,0.0
-75.8218750000002,3.0968749999990486,0.0
-76.61458333333361,3.0979166666657534,0.0
-76.61875000000026,3.0937499999990337,0.0
-76.96875000000026,3.10208333333237,0.0
-76.98125000000027,3.1020833333323696,0.0
-77.07187500000023,3.10208333333237,0.0
-77.33333333333348,3.1052083333324703,0.0
-77.39583333333348,3.0979166666657534,0.0
-77.43645833333356,3.0958333333324255,0.0
-77.44583333333355,3.0958333333324255,0.0
-77.54375000000024,3.0968749999990486,0.0
-52.77395833333392,3.104166666665762,0.0
-77.60208333333355,3.0979166666657534,0.0
-51.071875000000645,3.107291666665798,0.0
-51.204166666667334,3.099999999999145,0.0
-51.24375000000066,3.1010416666657683,0.0
-51.79895833333397,3.1010416666657683,0.0
-51.81562500000065,3.105208333332488,0.0
-51.922916666667305,3.107291666665798,0.0
-52.0562500000006,3.110416666665813,0.0
-52.07395833333392,3.10312499999916,0.0
-52.14062500000058,3.103124999999075,0.0
-52.39895833333393,3.0968749999991303,0.0
-52.52500000000062,3.106249999999175,0.0
-52.6562500000006,3.106249999999175,0.0
-66.53541666666702,3.0916666666657022,0.0
-66.50416666666703,3.0947916666657385,0.0
-66.40416666666701,3.0927083333324923,0.0
-75.58229166666693,3.107291666665777,0.0
-72.53333333333364,3.0906249999991218,0.0
-72.53958333333357,3.0895833333324987,0.0
-72.75520833333363,3.084374999999049,0.0
-72.89583333333366,3.087499999999107,0.0
-72.91458333333358,3.0895833333324987,0.0
-73.15208333333354,3.0843749999990493,0.0
-73.16458333333355,3.0864583333323807,0.0
-73.20312500000026,3.08124999999918,0.0
-73.2104166666669,3.087499999999107,0.0
-73.31250000000031,3.0968749999991516,0.0
-73.32916666666694,3.087499999999107,0.0
-73.62395833333363,3.08124999999918,0.0
-73.62083333333365,3.083333333332469,0.0
-73.6312500000003,3.08124999999918,0.0
-73.63854166666698,3.0885416666658116,0.0
-73.63958333333363,3.083333333332469,0.0
-73.76041666666697,3.0822916666657427,0.0
-73.99583333333358,3.0958333333324433,0.0
-74.02291666666693,3.0958333333324433,0.0
-74.34791666666693,3.0999999999991665,0.0
-74.35625000000029,3.08124999999918,0.0
-74.36458333333363,3.087499999999107,0.0
-74.37812500000025,3.086458333332381,0.0
-74.56458333333359,3.083333333332469,0.0
-74.5760416666669,3.08124999999918,0.0
-74.67395833333362,3.0979166666658564,0.0
-74.8687500000002,3.08124999999918,0.0
-74.8916666666669,3.08124999999918,0.0
-74.90416666666691,3.0854166666657754,0.0
-72.2229166666669,3.0843749999990493,0.0
-71.8187500000003,3.091666666665826,0.0
-71.81041666666695,3.0843749999991736,0.0
-70.90000000000029,3.08124999999918,0.0
-68.57604166666701,3.0812499999991796,0.0
-68.68125000000038,3.087499999999064,0.0
-69.1406250000004,3.0822916666657427,0.0
-69.21354166666691,3.084374999999049,0.0
-70.23020833333362,3.0843749999990493,0.0
-70.31458333333362,3.085416666665776,0.0
-70.39479166666703,3.0885416666657726,0.0
-70.71458333333364,3.0854166666657754,0.0
-70.71875000000026,3.084374999999174,0.0
-70.75312500000032,3.0822916666657427,0.0
-70.76875000000035,3.083333333332469,0.0
-70.77708333333368,3.086458333332484,0.0
-70.88645833333364,3.0906249999991218,0.0
-70.8937500000003,3.099999999999167,0.0
-71.65625000000034,3.084374999999174,0.0
-70.93020833333365,3.113541666665828,0.0
-70.94270833333363,3.107291666665798,0.0
-70.96458333333362,3.0958333333324433,0.0
-71.11770833333361,3.083333333332469,0.0
-71.18229166666696,3.084374999999049,0.0
-71.19166666666696,3.0854166666657754,0.0
-71.27708333333362,3.0958333333324433,0.0
-71.39375000000031,3.087499999999107,0.0
-71.40416666666698,3.08124999999918,0.0
-71.40833333333364,3.08124999999918,0.0
-71.42083333333366,3.0833333333324693,0.0
-71.45833333333364,3.083333333332469,0.0
-71.48750000000031,3.0937499999991367,0.0
-75.34166666666692,3.087499999999107,0.0
-75.66354166666693,3.088541666665773,0.0
-66.39583333333366,3.093749999999094,0.0
-75.68125000000026,3.0895833333324987,0.0
-53.314583333333985,3.092708333332407,0.0
-53.3781250000006,3.0874999999990647,0.0
-53.39791666666724,3.0895833333323957,0.0
-53.45208333333396,3.087499999999064,0.0
-53.459375000000605,3.085416666665757,0.0
-53.5312500000006,3.092708333332407,0.0
-53.534375000000566,3.090624999999079,0.0
-53.78125000000058,3.0916666666657875,0.0
-54.098958333333925,3.098958333332437,0.0
-54.30104166666728,3.0947916666657176,0.0
-54.31875000000062,3.0937499999991154,0.0
-54.69166666666722,3.094791666665717,0.0
-54.714583333333906,3.0937499999991154,0.0
-54.88750000000057,3.098958333332437,0.0
-55.0406250000005,3.0854166666657576,0.0
-55.060416666667166,3.0979166666657325,0.0
-55.08020833333387,3.0968749999990237,0.0
-55.25312500000054,3.087499999999064,0.0
-55.25833333333388,3.087499999999064,0.0
-55.93541666666722,3.0937499999991154,0.0
-55.9541666666672,3.0854166666657576,0.0
-55.975000000000506,3.0874999999990638,0.0
-55.98750000000054,3.087499999999064,0.0
-56.066666666667224,3.097916666665732,0.0
-56.367708333333866,3.1135416666658067,0.0
-56.69375000000056,3.090624999999079,0.0
-57.16250000000052,3.111458333332415,0.0
-57.183333333333835,3.087499999999064,0.0
-57.59166666666714,3.099999999999145,0.0
-52.83229166666729,3.087499999999064,0.0
-52.75000000000059,3.093749999999116,0.0
-52.7375000000006,3.085416666665757,0.0
-77.23541666666694,3.0822916666657427,0.0
-75.68958333333363,3.084374999999174,0.0
-75.76145833333356,3.0843749999991736,0.0
-75.76770833333353,3.0843749999991736,0.0
-75.89791666666697,3.0854166666657754,0.0
-75.90416666666694,3.083333333332469,0.0
-76.16979166666692,3.1020833333324944,0.0
-76.21979166666685,3.094791666665717,0.0
-76.35208333333355,3.103124999999057,0.0
-76.45937500000028,3.0843749999990493,0.0
-76.49479166666688,3.1052083333323637,0.0
-76.5583333333336,3.0937499999991367,0.0
-76.78229166666691,3.0854166666657754,0.0
-77.23125000000022,3.083333333332469,0.0
-77.31875000000022,3.084374999999049,0.0
-52.7187500000006,3.0895833333323957,0.0
-77.5416666666669,3.0833333333324684,0.0
-77.54375000000024,3.0822916666657427,0.0
-77.58125000000018,3.0843749999990493,0.0
-51.02604166666728,3.0885416666656873,0.0
-51.16979166666735,3.0885416666656873,0.0
-51.33854166666727,3.094791666665717,0.0
-51.35312500000066,3.1031249999990784,0.0
-51.37187500000059,3.0906249999991005,0.0
-51.3750000000006,3.087499999999064,0.0
-51.41041666666732,3.0864583333323554,0.0
-51.480208333333955,3.094791666665717,0.0
-51.486458333333985,3.094791666665717,0.0
-52.07083333333392,3.090624999999079,0.0
-68.56875000000029,3.083333333332469,0.0
-68.48229166666707,3.0833333333324693,0.0
